,MSE,PE,MCC,Accuracy,Sensitivity,Specificity,F1_score,Precision,Time,Opt Lambda,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,19.836677397892807,0.03823249712663884,0.5773502691896257,0.75,0.5,1.0,0.6666666666666666,1.0,4.960363388061523,0.8121269177301375,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.72599102303919,0.04605696385572257,0.7337993857053428,0.85,0.7,1.0,0.8235294117647058,1.0,5.072019815444946,0.23041301138869033,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,20.34807840457901,0.04080055651815427,0.6546536707079772,0.8,0.6,1.0,0.75,1.0,5.301809310913086,1.240432544144864,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20.264019922606973,0.03695343802177668,0.8,0.9,0.9,0.9,0.9,0.9,5.646855354309082,0.17189692436855114,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,20.1362190772261,0.03573252788673365,0.6546536707079772,0.8,0.6,1.0,0.75,1.0,5.955888986587524,0.5550042199099522,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,21.238804632392366,0.061150577533671195,0.6546536707079772,0.8,0.6,1.0,0.75,1.0,5.185490846633911,0.8903520312418862,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22.0906655264108,0.052040591729872715,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,6.097022294998169,5.178538264154176,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,19.9886158177125,0.04690645380988566,0.5241424183609591,0.75,0.6,0.9,0.7058823529411765,0.8571428571428571,6.404354810714722,0.34299602887185127,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,20.241276735148126,0.036305087790956016,0.6546536707079772,0.8,0.6,1.0,0.75,1.0,4.251696586608887,0.9860381981976657,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,19.657974358341722,0.027458598122474368,0.6546536707079772,0.8,0.6,1.0,0.75,1.0,6.020073413848877,1.1245659674901782,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
