,MSE,PE,MCC,Accuracy,Sensitivity,Specificity,F1_score,Precision,Time,Opt Lambda,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.6540868441244603,0.0225502171714826,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,5.099030017852783,0.5286177058886106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.6544492494698606,0.02955504331372852,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,3.608975410461426,0.54717501048795,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.6029979013910325,0.012954302109316952,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,5.499124050140381,0.08358815246486023,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.6303808601179977,0.01842005320281892,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,4.617345571517944,0.13360134246662042,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.641265729535871,0.043482233846264415,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,5.672467231750488,0.04157840270688732,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.7464255078687747,0.04903207035188792,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,4.11777925491333,0.6328089995316443,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.6094450323599085,0.01872460265656798,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,5.6243040561676025,0.08210453575352152,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.6478271334617363,0.030481071965443078,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,4.254302501678467,0.2818665225643579,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.6523193521775108,0.02116266714957491,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,4.557640552520752,0.05610841841733913,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.6383508995736686,0.02088233886352763,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,3.5977749824523926,0.07323370091121488,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.6703152493742368,0.03703183889893352,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,4.654221534729004,0.16456684536138913,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.5979733225404684,0.002978093757264104,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,3.49312686920166,0.05497096360315118,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.6649253669836166,0.027685451026857606,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,3.9478063583374023,0.1362985739436227,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.6547800650539148,0.039392380493337896,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,4.802163362503052,0.22154442164146723,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.5463212498571812,0.015151633329447531,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,3.0242269039154053,0.04356814757571687,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.6154373811687022,0.01336644122133964,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,4.60527777671814,0.018579590865396692,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.7094188706690001,0.044386535773381045,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,3.8460092544555664,0.10912145917250357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.589062559983839,0.03016540977184259,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,5.803499937057495,0.05177647932907486,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.603658937195824,0.012570168128469955,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,3.834798574447632,0.06417833908550208,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.5846973254303678,0.006602917619110824,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,3.3396811485290527,0.07417096044685387,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.7012868735726843,0.025660976865028377,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,5.595211505889893,0.30277876453986197,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.5560061467901807,0.013532255623941506,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,5.920956373214722,0.13729689259674538,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.6478778046554559,0.03208979119823625,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,3.968968629837036,0.053040376532527425,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.6503081397861434,0.03096599745302959,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,4.3432958126068115,0.07710844129227723,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.7728506014442094,0.06929483569031201,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,5.089910268783569,0.19237410655806428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.6591823419080196,0.017563254961295103,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,5.155136346817017,0.01695643846667887,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.5650580163270122,0.0152936115349639,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,5.143548488616943,0.038025643563732774,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.7072089887923536,0.03245634501811123,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,4.321303367614746,0.32968169498130107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.6305448272652994,0.022786881263534134,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,5.384026050567627,0.28521813290007303,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.6217361562926986,0.03773914595508753,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,3.600999355316162,0.14122408823398344,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.594077830928497,0.011110379537473581,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,3.9454545974731445,0.10886742419927967,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.7080030126715038,0.05621733046295309,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,4.2110278606414795,0.24589620842826324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1.6873683399230075,0.048280638604961575,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,4.805969953536987,0.5156548966936301,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.6728905081074892,0.027202141554015225,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,6.518362760543823,0.05143851370716286,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1.6067979988343946,0.005971744649029004,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,4.872900724411011,0.08149016493623923,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.6256188167971635,0.017714051670965448,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,3.8569095134735107,0.06399751967791856,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1.6202376487601668,0.021583040294434672,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,3.1092357635498047,0.1293293728360489,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
