,MSE,PE,MCC,Accuracy,Sensitivity,Specificity,F1_score,Precision,Time,Opt Lambda,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,114.41501684451536,0.12415688219963165,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,6.1002514362335205,6.098319545857169,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,123.88320633554032,0.23017047254333614,0.25,0.6,0.3,0.9,0.42857142857142855,0.75,5.442254543304443,0.6219021711234258,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,116.09639947238674,0.14505893192175415,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,4.545213937759399,5.682187806208728,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,117.26114831223259,0.15826359583619623,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,3.626591444015503,6.232767425012783,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,112.84018682400307,0.11176735941973434,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,4.073060750961304,5.417313210678353,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,124.42395011830497,0.33681674412193185,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,3.820556879043579,2.6108620470076245,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,114.500157963056,0.0767099625935614,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,3.2136144638061523,5.859010476451731,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,118.76698266437796,0.21574421577310196,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,3.1402010917663574,4.704059438643231,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,118.64903770614868,0.19109677604914768,0.4364357804719848,0.7,0.5,0.9,0.625,0.8333333333333334,3.4094579219818115,2.2759815768362106,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,115.7284334502813,0.14556923625529047,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,6.137939453125,4.744811342593521,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,112.34777091467971,0.08673629638682318,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,4.291168689727783,2.55483133314247,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,115.24939741826425,0.08094435801417431,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,5.544475793838501,4.676243335213749,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,119.36852011965344,0.17458922339283306,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,3.8794264793395996,2.933971458568987,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,117.16413352813521,0.15829221078914388,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,4.321961879730225,1.6378907647649132,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,109.2240977152762,0.0778030857044034,0.5773502691896257,0.75,0.5,1.0,0.6666666666666666,1.0,3.2349228858947754,1.6501031143045264,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,115.17125339730121,0.09167964745438562,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,5.554272413253784,5.630721477909722,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,121.4302996615655,0.21597741577196924,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,4.41263484954834,8.65486958448824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,115.17648435101125,0.17344237529579773,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,6.508623838424683,3.566854146809218,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,115.08740900706076,0.09733787910105793,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,5.204989671707153,5.071070608429989,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,112.05544591016131,0.0834329064123717,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,4.470272064208984,2.656331279173852,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,118.78408824143843,0.09569224289350947,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,3.563673734664917,2.983997834952599,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,110.70965586631922,0.112815366368379,0.5773502691896257,0.75,0.5,1.0,0.6666666666666666,1.0,5.007028341293335,1.9780579325127827,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,119.60035509378481,0.22502867701244697,0.34641016151377546,0.65,0.4,0.9,0.5333333333333333,0.8,4.669159412384033,1.9383685630482619,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,116.6597511539756,0.14978945642425878,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,4.337442636489868,5.465050957834975,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,127.32810909279124,0.3986321316748632,0.0,0.5,0.5,0.5,0.5,0.5,4.5457024574279785,0.2475881245799874,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
25,117.24281165207452,0.10090014370178986,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,4.144401550292969,1.705272414596012,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,107.26126783852614,0.04905506659716292,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,4.754406452178955,2.3731193608325647,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,120.07487032751872,0.18416508134706192,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,5.737166881561279,2.7468273395351015,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,122.96251531876955,0.24229002036185052,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,5.427619934082031,7.290363860959775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,119.56277134831869,0.2349955546621545,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,5.052314758300781,5.562232494469338,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,113.87613319475552,0.09672907881570753,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,3.5728163719177246,2.6913671509539374,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,135.70513294771564,0.3372881978635196,0.0,0.5,0.3,0.7,0.375,0.5,3.916290760040283,0.6019049250375346,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
