,MSE,PE,MCC,Accuracy,Sensitivity,Specificity,F1_score,Precision,Time,Opt Lambda,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,6.4275132469466625,0.04431904878873292,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,1.01627000000002,0.19068443389273973,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.403974405291913,0.04271205059056527,0.5773502691896257,0.75,0.5,1.0,0.6666666666666666,1.0,1.1453710000000115,0.09501327374482307,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6.359274338559566,0.03503023908687194,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,1.0076559999999972,0.041250937412755706,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6.5153660428860745,0.065366836519921,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,1.0225850000000491,0.06635693233902404,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6.412001582012289,0.059906238543040814,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,1.078866000000005,0.08093787847625315,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6.90106839853588,0.12204003863722074,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,1.0083009999999604,0.17093291209590394,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6.352174402868958,0.04821284992460848,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,0.9916880000000106,0.0955855159992236,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,6.306335209811729,0.023643934094729577,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,0.9728289999999902,0.04602683456463569,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6.602944726355857,0.07419150500687131,0.25,0.6,0.3,0.9,0.42857142857142855,0.75,1.013243999999986,0.028447410839524588,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,6.439009303312311,0.05803539706123221,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,1.0123949999999695,0.21052591578582613,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,6.302572191645828,0.028763249483669113,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,1.0,0.9346970000000283,0.2385680560941334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6.393196184056525,0.01019625566375863,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,1.012632999999994,0.13235867888534206,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
