,MSE,PE,MCC,Accuracy,Sensitivity,Specificity,F1_score,Precision,Time,Opt Lambda,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.5927025461938804,0.0051747261235211076,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,0.6670510000000149,0.01651930330901908,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.5771790085246515,0.003946507392941156,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,0.6811610000000314,0.021374023847185543,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.5933963895079437,0.010418085964213964,0.5773502691896257,0.75,0.5,1.0,0.6666666666666666,1.0,0.5894020000000069,0.011754583940370968,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.604141141464686,0.011001571660542808,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,0.6072149999999965,0.0334003356166551,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.6330537656448973,0.030211110700813202,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,0.5829729999999813,0.024254068245684268,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.7039376389336343,0.022634042870202622,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,0.5897189999999455,0.03955056247072777,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.5915352987950706,0.011626830803838238,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,0.5970990000000143,0.025657667422975476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.63459702459688,0.02248391044023992,0.5773502691896257,0.75,0.5,1.0,0.6666666666666666,1.0,0.607531999999992,0.008808328830136184,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.6786617089092564,0.024483988628487833,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,0.5755699999999706,0.01168925383694565,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.5956703253272186,0.01446269361991848,0.5773502691896257,0.75,0.5,1.0,0.6666666666666666,1.0,0.5666599999999562,0.01373131892085279,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.6468276551019505,0.038067738813422014,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,0.6436280000000352,0.03599899742280387,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.6081602381005295,0.007967564404761244,0.5773502691896257,0.75,0.5,1.0,0.6666666666666666,1.0,0.5715109999999868,0.02748548180157559,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.6593445565358103,0.034103499149081944,0.5773502691896257,0.75,0.5,1.0,0.6666666666666666,1.0,0.610272000000009,0.02129665217869104,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.6200576033040923,0.02572554870197112,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,0.5782469999999762,0.010384894764443778,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.5277853340584593,0.009554269982604655,0.5773502691896257,0.75,0.5,1.0,0.6666666666666666,1.0,0.6938769999999863,0.021784073787858432,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.5696523322548488,0.0059844883283875945,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,0.6453329999999937,0.018579590865396695,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.6693365694540683,0.036585360864739895,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,0.6959700000000453,0.010230136797422209,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.5856967259001051,0.022987622149466144,0.6546536707079772,0.8,0.6,1.0,0.75,1.0,0.6863180000000284,0.02912426962260461,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.5916501891054056,0.007762324052365094,0.6546536707079772,0.8,0.6,1.0,0.75,1.0,0.6440910000000031,0.008022292385687763,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.5846973254303673,0.006539375087998974,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,0.6364850000000501,0.013907055083785105,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.6653926720143908,0.01582398055463599,0.420084025208403,0.65,0.3,1.0,0.46153846153846156,1.0,0.6805009999999925,0.02838550917561206,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.5407470978048847,0.009289824080447338,0.5,0.7,0.4,1.0,0.5714285714285714,1.0,0.5387479999999982,0.025743167361889766,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
